rank_eligible,iso3,country,region,income_group,eligible,exclusion_reason,recommendation_category,PRIORITY,rank_median_mc,rank_q25_mc,rank_q75_mc,p_top5_mc,p_top10_mc,p_top20_mc,I_MARKET,I_PROGRAM,I_DEM,I_ECO,I_RUSCOMP,I_RUSCOMP_GRADED,I_FIN,I_FEAS,I_HRSTRAT,I_PARTNERSHIP,PROGRAM_FIT,recommended_program_profile,I_PROFILE_DIPLO_ANALYTIC,I_PROFILE_ECON_LEGAL,I_PROFILE_DIGITAL_FINANCE,I_PROFILE_ENERGY_LOGISTICS,addressable_market_students_2026,addressable_market_students_2035,addressable_market_students_2050,DATAQ,IMPUTED_SHARE_KEY,recommended_format,capex_usd,capex_rub,npv_10y_usd,npv_10y_rub,npv_expected_usd,npv_expected_rub,npv_p10_usd,npv_p90_usd,npv_positive_probability,payback_years,students_year_10,avg_tuition_usd,host_subsidy_share,demand_pool_students,is_unfriendly,is_domestic_russia,is_non_sovereign_or_special,has_existing_mgimo_branch,has_mgimo_pipeline,mgimo_pipeline_status_label,mgimo_pipeline_stage,mgimo_presence_type,partner_universities_mgimo_count,platform_data_coverage_pct,top_strengths,main_weaknesses
53.0,GTM,Guatemala,Latin America & Caribbean,Upper middle income,True,,C_watchlist,47.54517662452329,53.0,49.0,56.0,0.0,0.0,0.0,0.6204191689085709,0.442157021387162,0.6204191689085709,0.4975420386327411,0.7201343539590893,0.7201343539590893,0.12185932608842755,0.3983949389295046,0.38265543183644146,0.5,0.442157021387162,digital_finance_business_informatics,0.3018015603814399,0.3483073686841829,0.4898924304453539,0.2740208301768167,164780.5636859744,170736.49767687317,161079.94103594738,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1812591.2162167556,133169082.8051072,-3598150.290111129,-264352143.84914556,-3492577.64173235,-256595837.50266987,-4048738.0154087725,-3076220.1397467,0.0,inf,21.1772732221648,5273.787526273852,0.08,164780.5636859744,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.62; I_ECO=0.50,I_FIN=0.12; I_HRSTRAT=0.38; I_FEAS=0.40
54.0,QAT,Qatar,Middle East & North Africa,High income,True,,B_strategic_with_subsidy,47.50999221070786,52.0,43.0,63.0,0.0,0.0,0.0,0.6187885152008626,0.6097425706991841,0.6187885152008626,0.6507951433246866,0.7591097500743397,0.7591097500743397,0.0,0.8552358281174285,0.5677957750368424,0.5,0.6097425706991841,digital_finance_business_informatics,0.545733376665048,0.6188656221964999,0.6384705490285852,0.4224928958881947,67244.79280694255,79623.69698707886,96631.94054192379,0.7473684210526315,0.25263157894736854,partner_embedded_branch,2360347.8675991115,173412161.44985238,-6130121.659297753,-450373295.1747807,-6277903.083501173,-461230633.85143936,-7073300.771781605,-5616288.111067384,0.0,inf,9.709913454112428,7247.43233979467,0.08,67244.79280694255,False,False,False,False,False,,,,0.0,100.0,I_FEAS=0.86; I_RUSCOMP=0.76; I_ECO=0.65,I_FIN=0.00; I_HRSTRAT=0.57; I_PROGRAM=0.61
55.0,SEN,Senegal,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,47.20747192424508,56.0,51.0,58.0,0.0,0.0,0.0,0.5212487512148413,0.42852975851019126,0.5212487512148413,0.42753962751789704,0.7197908206966427,0.7197908206966427,0.15063609153594998,0.48507987678391007,0.39114870704686233,0.5,0.42852975851019126,energy_logistics,0.28783842707201424,0.2760146766917058,0.42286936055725155,0.4639885327215,33268.69013723598,36977.88294049302,44872.35995692071,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1580752.6878802977,116136161.15060881,-3054808.2173009925,-224433399.4360649,-2896743.7767748195,-212820578.86149156,-3177617.1612787633,-2700670.577639513,0.0,inf,4.238754534268459,4761.082175796968,0.08,33268.69013723598,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.52; I_FEAS=0.49,I_FIN=0.15; I_HRSTRAT=0.39; I_ECO=0.43
56.0,CHI,Channel Islands,Europe & Central Asia,High income,True,,B_strategic_with_subsidy,47.06173809381484,56.0,49.0,62.0,0.0,0.0,0.0,0.3642992435496043,0.7722448666040859,0.3642992435496043,0.6559061754843248,0.7910195488366668,0.7910195488366668,0.033263461183687705,0.6762035699419877,0.6982921848021506,0.5,0.7722448666040859,digital_finance_business_informatics,0.751007362415522,0.7440257621492605,0.8099809425376114,0.5036402638077598,6852.512733919383,6852.887679899571,6018.632873980846,0.7473684210526315,0.25263157894736854,partner_embedded_branch,2070836.441356622,152142075.42638552,-5089587.598427683,-373926402.3101236,-5326988.694694916,-391367999.71167135,-5699449.938771777,-4847541.412648427,0.0,inf,1.0952493058541852,6288.68224757156,0.08,6852.512733919383,False,False,False,False,False,,,,0.0,40.0,I_RUSCOMP=0.79; I_PROGRAM=0.77; I_HRSTRAT=0.70,I_FIN=0.03; I_MARKET=0.36; I_ECO=0.66
57.0,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,True,,B_strategic_with_subsidy,46.97976426227924,55.0,50.0,62.0,0.0,0.0,0.0,0.27115093820358793,0.6467345383623999,0.27115093820358793,0.5575214517952926,0.7693994729580642,0.7693994729580642,0.11436080996327491,0.6604084096171212,0.6227168260152007,0.5,0.6467345383623999,digital_finance_business_informatics,0.5045737800896964,0.5433646742315152,0.6780541074095858,0.6282859359397062,3625.692151855444,3705.3729883542856,2271.701816351925,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1679492.4349054315,123390461.75082366,-3603353.54871447,-264734421.53514856,-3647837.2678513355,-268002591.448043,-3996498.779861371,-3225196.5714133764,0.0,inf,0.5368736913605968,5193.669227113112,0.08,3625.692151855444,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.77; I_FEAS=0.66; I_PROGRAM=0.65,I_FIN=0.11; I_MARKET=0.27; I_ECO=0.56
58.0,ECU,Ecuador,Latin America & Caribbean,Upper middle income,True,,C_watchlist,46.96174998052698,57.0,51.0,61.0,0.0,0.0,0.0,0.6843141026692467,0.3942015270651699,0.6843141026692467,0.38701934633530055,0.7051868301160252,0.7051868301160252,0.1403659683956374,0.4361564418362916,0.29805564507923427,0.5,0.3942015270651699,digital_finance_business_informatics,0.41872041584878605,0.32683221586743366,0.4359150510555025,0.08546653298934401,410903.0195628179,390898.29014179274,338356.51851001434,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1821550.1564303841,133827286.28776826,-3170497.085913994,-232932933.35530666,-3109390.579468521,-228443505.54391482,-3854111.856118846,-2265452.6646756376,0.0,inf,50.88939645704016,5332.050988686168,0.08,410903.0195628179,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.71; I_MARKET=0.68; I_FEAS=0.44,I_FIN=0.14; I_HRSTRAT=0.30; I_ECO=0.39
59.0,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,True,,C_watchlist,46.839543817661145,57.0,55.0,59.0,0.0,0.0,0.0,0.4429962904421421,0.5575553791586676,0.4429962904421421,0.53613482182348,0.7467535484861584,0.7467535484861584,0.09836422177401159,0.4696518404208406,0.5083167547524294,0.5,0.5575553791586676,digital_finance_business_informatics,0.421037053004802,0.4641741250007679,0.5999284567269082,0.4303104485381194,37992.83893048954,31514.85947338242,25027.842067041798,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1854510.3795745478,136248837.6259245,-4055009.1979926606,-297917065.266403,-3979052.705678222,-292336625.3282027,-4616397.156970875,-3590143.9207483735,0.0,inf,5.295740829345881,5609.884455314913,0.08,37992.83893048954,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.75; I_PROGRAM=0.56; I_ECO=0.54,I_FIN=0.10; I_MARKET=0.44; I_FEAS=0.47
60.0,CIV,Côte d'Ivoire,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,46.72998380859494,59.0,55.0,62.0,0.0,0.0,0.0,0.6187501226539769,0.37360030259071825,0.6187501226539769,0.4655697413525521,0.7107923729206551,0.7107923729206551,0.13655675674124879,0.40304993180125037,0.36193618884652645,0.5,0.37360030259071825,energy_logistics,0.24822367439098497,0.29943459813462653,0.3831589704692427,0.39614073739480476,60151.46712354841,77682.74035497497,93741.33800482126,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1641832.1594196802,120623602.73718855,-3177698.084868861,-233461982.82742187,-3188261.7544313427,-234238084.0101409,-3594725.9499552064,-2829177.3631420983,0.0,inf,7.369983756215934,4942.70542325894,0.08,60151.46712354841,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.71; I_MARKET=0.62; I_ECO=0.47,I_FIN=0.14; I_HRSTRAT=0.36; I_PROGRAM=0.37
61.0,BWA,Botswana,Sub-Saharan Africa,Upper middle income,True,,C_watchlist,46.71814811738386,58.0,55.0,61.0,0.0,0.0,0.0,0.4613099407366678,0.48028869930727247,0.4613099407366678,0.4096212968157343,0.7225739415892491,0.7225739415892491,0.11638060850378826,0.6577232636718607,0.37120893048768167,0.5,0.48028869930727247,economic_legal,0.45759192155287903,0.529843516679592,0.4257651792884465,0.13983267922808498,20989.607886483198,21895.935913705853,23940.34216366937,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1744756.257404577,128185322.99963114,-3808822.098523609,-279829969.8742212,-3606016.571462636,-264930070.88713127,-3785053.0114503466,-3480410.5053402213,0.0,inf,2.7645135288659803,5497.309428711041,0.08,20989.607886483198,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_FEAS=0.66; I_PROGRAM=0.48,I_FIN=0.12; I_HRSTRAT=0.37; I_ECO=0.41
62.0,LKA,Sri Lanka,South Asia,Lower middle income,True,,C_watchlist,46.64124794581401,59.0,56.0,61.0,0.0,0.0,0.0,0.5453020173757493,0.4344529145989219,0.5453020173757493,0.5258337787626036,0.7204694376876425,0.7204694376876425,0.12316493136224155,0.3959799876900851,0.3918678852312518,0.5,0.4344529145989219,digital_finance_business_informatics,0.3099186580631679,0.3610027700510941,0.47201111220286646,0.3158753644492566,101197.40729654464,96135.28094219894,85248.81790138417,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1776884.0687578411,130545717.95916297,-3586722.866338533,-263512583.59473905,-3465544.588353778,-254609748.8073049,-4062329.948972609,-2895244.890960727,0.0,inf,12.945365032693221,5324.048299252142,0.08,101197.40729654464,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.55; I_ECO=0.53,I_FIN=0.12; I_HRSTRAT=0.39; I_FEAS=0.40
63.0,GRD,Grenada,Latin America & Caribbean,Upper middle income,True,,C_watchlist,45.2972599093107,64.0,62.0,68.25,0.0,0.0,0.0,0.31596848401734573,0.6300422643993671,0.31596848401734573,0.4961908540580268,0.756122597164952,0.756122597164952,0.08925088988861041,0.6164252929246248,0.5259864227084595,0.5,0.6300422643993671,diplomatic_analytic,0.6698023335272383,0.5520640341142965,0.5948455954378941,0.4080965809967099,5252.538507751599,4749.183268980168,3663.324950909543,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1895999.7091417613,139297013.03096515,-4397171.691681159,-323055367.2989539,-4167747.705810239,-306199839.4234019,-4495756.578220076,-3663092.5252411566,0.0,inf,0.7661009721520622,5542.632688729044,0.08,5252.538507751599,False,False,False,False,False,,,,0.0,93.33333333333331,I_RUSCOMP=0.76; I_PROGRAM=0.63; I_FEAS=0.62,I_FIN=0.09; I_MARKET=0.32; I_ECO=0.50
64.0,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,45.190703553574984,65.0,61.0,70.0,0.0,0.0,0.0,0.7369851113177146,0.316928046903593,0.7369851113177146,0.4652534786341977,0.6957526256516031,0.6957526256516031,0.15559654960510388,0.2630940084174155,0.28383184134369754,0.5,0.316928046903593,digital_finance_business_informatics,0.18795917309347046,0.23294409325744916,0.3506534209922189,0.2456241498985841,385820.23574969935,458659.6400913315,521657.0088765303,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1722473.848378705,126548258.91915025,-2787204.630876336,-204772858.30539045,-2794035.6072728084,-205274722.62716526,-3289319.84837056,-2345547.366618762,0.0,inf,45.22306947807408,5025.104047649466,0.08,385820.23574969935,False,False,False,False,False,,,,0.0,100.0,I_MARKET=0.74; I_RUSCOMP=0.70; I_ECO=0.47,I_FIN=0.16; I_FEAS=0.26; I_HRSTRAT=0.28
65.0,RWA,Rwanda,Sub-Saharan Africa,Low income,True,,C_watchlist,45.102419272730444,65.0,64.0,67.0,0.0,0.0,0.0,0.40468524625134206,0.47440951892867367,0.40468524625134206,0.42954991486268224,0.7234496721425973,0.7234496721425973,0.14515439678914552,0.47656160443689144,0.38340600208108155,0.5,0.47440951892867367,energy_logistics,0.27704610566341786,0.3027034234585237,0.3299883295086444,0.5353321441335558,9322.494506713796,10361.052733688743,12172.62266324046,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1583988.3157410573,116373879.17034817,-3109855.388869842,-228477654.57933956,-3010244.3497791803,-221159341.10949162,-3248150.344233135,-2789104.7256454043,0.0,inf,1.2239524033758034,4640.42900118909,0.08,9322.494506713796,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_FEAS=0.48; I_PROGRAM=0.47,I_FIN=0.15; I_HRSTRAT=0.38; I_MARKET=0.40
66.0,HND,Honduras,Latin America & Caribbean,Lower middle income,True,,C_watchlist,44.847385513116016,66.0,65.0,68.0,0.0,0.0,0.0,0.5011568660654308,0.4357834482037299,0.5011568660654308,0.436167913645213,0.7237746516433301,0.7237746516433301,0.12616892223343174,0.3778075015632587,0.4183025568579747,0.5,0.4357834482037299,digital_finance_business_informatics,0.30250963946369047,0.33654424966546415,0.4627795044301976,0.4407582672875214,40058.54348952732,40901.81923710156,42825.500733454326,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1719319.638855803,126316522.61513312,-3495516.1334424443,-256811725.2562696,-3403345.815724435,-250040073.40087694,-3828485.2968328292,-3055261.161301725,0.0,inf,5.136257577473813,4931.352428725275,0.08,40058.54348952732,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.50; I_ECO=0.44,I_FIN=0.13; I_FEAS=0.38; I_HRSTRAT=0.42
67.0,TJK,Tajikistan,Europe & Central Asia,Lower middle income,True,,C_watchlist,44.825614594946614,67.0,63.0,70.0,0.0,0.0,0.0,0.5893500532036404,0.444469835045279,0.5893500532036404,0.4355719716602788,0.715956006848742,0.715956006848742,0.13650981098977777,0.28912784516704654,0.34590852786844983,0.5,0.444469835045279,energy_logistics,0.20197037426788844,0.1281610377762714,0.3798210558048639,0.5184393140454093,44025.112506210746,58561.671815453425,59383.249804165855,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1655673.0454978112,121640477.41237415,-3182961.2586303633,-233848662.41418833,-3189233.784056886,-234309497.95749697,-3477422.0529529783,-2927466.549318447,0.0,inf,5.655490694266159,4787.501281167077,0.08,44025.112506210746,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.59; I_PROGRAM=0.44,I_FIN=0.14; I_FEAS=0.29; I_HRSTRAT=0.35
68.0,DJI,Djibouti,Middle East & North Africa,Lower middle income,True,,C_watchlist,44.75150391396487,66.0,60.0,76.0,0.0,0.0,0.0,0.20439580087087447,0.8739293033132084,0.20439580087087447,0.645127704341306,0.8077981471652746,0.8077981471652746,0.11394525379682538,0.3882506951299577,0.7533768069496147,0.5,0.8739293033132084,energy_logistics,0.46162494400579873,0.5554859375124632,0.7338958180338613,0.9772423282744375,1351.9328837609912,1332.1648411900915,1406.3051785522064,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1720288.934569531,126387735.70499542,-3578016.111841713,-262872907.91928765,-3656441.516206283,-268634736.1100078,-4251689.736894926,-3220846.5744178817,0.0,inf,0.2290795509471431,5099.44165349481,0.08,1351.9328837609912,False,False,False,False,False,,,,0.0,100.0,I_PROGRAM=0.87; I_RUSCOMP=0.81; I_HRSTRAT=0.75,I_FIN=0.11; I_MARKET=0.20; I_FEAS=0.39
69.0,NIC,Nicaragua,Latin America & Caribbean,Lower middle income,True,,C_watchlist,44.417510979559,69.0,68.0,71.0,0.0,0.0,0.0,0.48905523431569303,0.43002944692411244,0.48905523431569303,0.4239162319533616,0.7197578884784206,0.7197578884784206,0.13662682081255728,0.36472959689297474,0.389624531550077,0.5,0.43002944692411244,energy_logistics,0.25488401112044107,0.2675094535566602,0.4199650968904591,0.47128552242298427,36948.91406882252,37737.83103559531,35604.40436860158,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1674734.3929420242,123040893.64161828,-3316972.6212913063,-243694329.81638888,-3186811.051207642,-234131502.44006914,-3515542.6599302595,-2851648.8026826703,0.0,inf,4.712006725313258,5003.99748151139,0.08,36948.91406882252,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.72; I_MARKET=0.49; I_PROGRAM=0.43,I_FIN=0.14; I_FEAS=0.36; I_HRSTRAT=0.39
70.0,LBY,Libya,Middle East & North Africa,Upper middle income,True,,C_watchlist,44.04255376733484,71.5,68.0,76.0,0.0,0.0,0.0,0.6173453921543278,0.46790230390915105,0.6173453921543278,0.44861185272041665,0.7262012987289155,0.7262012987289155,0.10503220486655039,0.24800118586170594,0.41175890281666916,0.5,0.46790230390915105,energy_logistics,0.3129937011442545,0.2450806223159346,0.46037902495991667,0.5136103537930736,146325.21145069844,152198.96848006322,130587.33460739613,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1897711.7573178534,139422795.32720965,-3853912.6375861536,-283142722.1795534,-3840989.581636568,-282193279.4742989,-4228195.268287221,-3356675.8564136345,0.0,inf,19.15857435826129,5271.132442123836,0.08,146325.21145069844,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.73; I_MARKET=0.62; I_PROGRAM=0.47,I_FIN=0.11; I_FEAS=0.25; I_HRSTRAT=0.41
71.0,MRT,Mauritania,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,44.007475644531205,72.0,70.0,73.0,0.0,0.0,0.0,0.4155496682592342,0.4982481443333585,0.4155496682592342,0.461337290228803,0.7278377963165177,0.7278377963165177,0.13216072088627748,0.35646744770647104,0.40010818235984735,0.5,0.4982481443333585,energy_logistics,0.21827759983704556,0.2516817880256818,0.38049183077616505,0.5746897121389226,5157.000358155703,6577.70904109242,8532.031812635885,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1649160.1958158738,121161985.51037686,-3277738.9136721496,-240811872.4746878,-3279283.3474848093,-240925340.3280267,-3548182.37428084,-3034308.1250720154,0.0,inf,0.6882545520451282,4923.990831297291,0.08,5157.000358155703,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.73; I_PROGRAM=0.50; I_ECO=0.46,I_FIN=0.13; I_FEAS=0.36; I_HRSTRAT=0.40
72.0,TTO,Trinidad and Tobago,Latin America & Caribbean,High income,True,,C_watchlist,43.723726332612,73.0,68.0,79.0,0.0,0.0,0.0,0.38235167544238796,0.5519909223056506,0.38235167544238796,0.5475368838191638,0.743883603797874,0.743883603797874,0.051334994767135864,0.5586492531400192,0.48903759639424044,0.5,0.5519909223056506,digital_finance_business_informatics,0.4129151248676845,0.4860580733240554,0.6011675972049526,0.34251045171680927,13889.855984572436,13313.645850299767,10245.5130092058,0.7473684210526315,0.25263157894736854,partner_embedded_branch,2027819.5213534508,148981669.63236454,-4836011.584471583,-355296451.49838436,-4952810.723915966,-363877555.79430974,-5364813.252610464,-4588465.5543605015,0.0,inf,1.9273641405856687,5942.086297463336,0.08,13889.855984572436,False,False,False,False,False,,,,0.0,93.33333333333331,I_RUSCOMP=0.74; I_FEAS=0.56; I_PROGRAM=0.55,I_FIN=0.05; I_MARKET=0.38; I_HRSTRAT=0.49
73.0,PAK,Pakistan,Middle East & North Africa,Lower middle income,True,,C_watchlist,43.72103026464743,73.0,67.0,81.0,0.0,0.0,0.0,0.7021867839091467,0.3104620322863317,0.7021867839091467,0.4005186896636937,0.6921731429448996,0.6921731429448996,0.15884316430436404,0.26453285516019637,0.2593911643022192,0.5,0.3104620322863317,digital_finance_business_informatics,0.1887783803350121,0.19591355320550266,0.35160510241965776,0.1999168579090176,317829.16373312636,358566.282069431,397615.0557553026,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1665148.8993603468,122336657.9722154,-2716835.4606093056,-199602912.77195904,-2726813.2160761403,-200335967.49057636,-3062611.6416424224,-2453703.7247558604,0.0,inf,37.03081585544072,4849.738456078201,0.08,317829.16373312636,False,False,False,False,False,,,,0.0,100.0,I_MARKET=0.70; I_RUSCOMP=0.69; I_ECO=0.40,I_FIN=0.16; I_HRSTRAT=0.26; I_FEAS=0.26
74.0,BEN,Benin,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,43.6556746787181,74.0,72.0,75.0,0.0,0.0,0.0,0.48532001396992286,0.37673566476569664,0.48532001396992286,0.4131643417047459,0.7066492798710502,0.7066492798710502,0.139119563950023,0.40107605034538446,0.32479761162067033,0.5,0.37673566476569664,energy_logistics,0.21903485671451522,0.22102733645200726,0.33178371542753476,0.41925308171351405,13569.350534706753,17041.830031041594,20703.44101548766,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1612745.5674076548,118486642.81731626,-3159489.035244963,-232124183.9815087,-3135197.8572004456,-230339537.85087383,-3392420.987377061,-2879598.7551662186,0.0,inf,1.662830082698281,4707.663143648046,0.08,13569.350534706753,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.71; I_MARKET=0.49; I_ECO=0.41,I_FIN=0.14; I_HRSTRAT=0.32; I_PROGRAM=0.38
75.0,KEN,Kenya,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,43.38365528520892,76.0,73.0,79.0,0.0,0.0,0.0,0.5692136653697912,0.32261219820883,0.5692136653697912,0.42528837651528056,0.6993744756958942,0.6993744756958942,0.13825713520472552,0.33877994153431806,0.30927713229175824,0.5,0.32261219820883,digital_finance_business_informatics,0.25541206938124517,0.285374396219849,0.33834815337375823,0.2944185069210008,79169.85170825166,83777.25321102377,94603.99514680565,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1638924.351439834,120409969.28349803,-3093100.8817523657,-227246719.3713764,-3153054.772130588,-231651465.74818498,-3598887.353670447,-2886007.973743814,0.0,inf,9.330638952232476,4876.720947447636,0.08,79169.85170825166,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.70; I_MARKET=0.57; I_ECO=0.43,I_FIN=0.14; I_HRSTRAT=0.31; I_PROGRAM=0.32
76.0,JAM,Jamaica,Latin America & Caribbean,Upper middle income,True,,C_watchlist,43.302374269778326,76.0,72.0,80.0,0.0,0.0,0.0,0.3649873441677934,0.47819593592673104,0.3649873441677934,0.3799959384424975,0.7260914506687312,0.7260914506687312,0.09984253656900247,0.6162842549782452,0.40226547563381654,0.5,0.47819593592673104,digital_finance_business_informatics,0.4292356803984377,0.441323558238551,0.5207684029508799,0.20520348993966409,17618.69714774754,13643.964855495322,10055.638038515614,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1816573.268188917,133461639.78324474,-4074101.6409173524,-299319766.0463929,-3948443.6360268877,-290087810.65089583,-4310347.701388098,-3652361.7826549485,0.0,inf,2.3212545350199583,5211.2059512581145,0.08,17618.69714774754,False,False,False,False,False,,,,0.0,93.33333333333331,I_RUSCOMP=0.73; I_FEAS=0.62; I_PROGRAM=0.48,I_FIN=0.10; I_MARKET=0.36; I_ECO=0.38
77.0,SYC,Seychelles,Sub-Saharan Africa,High income,True,,C_watchlist,43.17561958370638,76.0,66.0,86.0,0.0,0.0,0.0,0.18075672682576932,0.7871702145593922,0.18075672682576932,0.6321452256440105,0.8008252231548716,0.8008252231548716,0.057590067882052065,0.6609182938440173,0.7675683474911023,0.5,0.7871702145593922,energy_logistics,0.6204695714746603,0.7300778855645215,0.7585217878065057,0.8171208889971452,856.8149835159445,873.3165304307078,860.0545510084135,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1969847.7737018913,144722549.10132688,-4713659.069830234,-346307346.83545053,-4823297.057883937,-354362329.2159692,-5252909.633059871,-4314124.69275103,0.0,inf,0.13859109687282795,5980.656370498291,0.08,856.8149835159445,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.80; I_PROGRAM=0.79; I_HRSTRAT=0.77,I_FIN=0.06; I_MARKET=0.18; I_ECO=0.63
78.0,AGO,Angola,Sub-Saharan Africa,Lower middle income,True,,C_watchlist,43.16055283663719,78.0,73.0,83.0,0.0,0.0,0.0,0.6326147791482261,0.2923571150215104,0.6326147791482261,0.4260114982652699,0.6921627884576254,0.6921627884576254,0.12390673821125199,0.3492195773188045,0.2743923079622853,0.5,0.2923571150215104,energy_logistics,0.13079270525013287,0.19175770802096861,0.3002706904724071,0.32252239789010634,63802.307503174765,86429.42943649752,119139.20559690906,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1708211.3898808467,125500411.78201695,-3390708.7076043175,-249111638.96811086,-3450185.195627591,-253481311.11904395,-3744626.0171585386,-3182884.288905699,0.0,inf,7.3425667710985465,5079.941036774271,0.08,63802.307503174765,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.69; I_MARKET=0.63; I_ECO=0.43,I_FIN=0.12; I_HRSTRAT=0.27; I_PROGRAM=0.29
79.0,LAO,Lao PDR,East Asia & Pacific,Lower middle income,True,,C_watchlist,43.12642122866685,78.0,77.0,79.0,0.0,0.0,0.0,0.438698648792203,0.3811474363154814,0.438698648792203,0.41991559496804526,0.7113122328546575,0.7113122328546575,0.12361421406181325,0.441126709377012,0.35997907685924424,0.5,0.3811474363154814,digital_finance_business_informatics,0.2136136524123482,0.24288456515591905,0.41470444721415517,0.4041064280893548,19541.94823063936,20565.268978201915,19554.362144499995,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1665448.114043995,122358640.94588688,-3369837.2941477383,-247578239.1800108,-3456242.0193130514,-253926299.29270867,-3885668.785235051,-3076696.131589916,0.0,inf,2.4066507617114703,5062.14299611983,0.08,19541.94823063936,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.71; I_FEAS=0.44; I_MARKET=0.44,I_FIN=0.12; I_HRSTRAT=0.36; I_PROGRAM=0.38
80.0,NPL,Nepal,South Asia,Lower middle income,True,,C_watchlist,42.945670931738036,80.0,76.0,82.0,0.0,0.0,0.0,0.5154823835254184,0.32469355647668285,0.5154823835254184,0.37499342679585557,0.6973836388260302,0.6973836388260302,0.1458388403017071,0.4051387160980756,0.2909523598196818,0.5,0.32469355647668285,digital_finance_business_informatics,0.2562185949178756,0.25493159807235727,0.3501959588842333,0.24798165614760434,68322.0217566765,65188.51204464598,59013.887154837605,0.7473684210526315,0.25263157894736854,partner_embedded_branch,1611193.9773359094,118372649.2014942,-3056030.0460329126,-224523165.84898746,-2996072.6867346186,-220118164.61443704,-3356173.899805187,-2460643.81547431,0.0,inf,8.056112047146827,4812.527330889078,0.08,68322.0217566765,False,False,False,False,False,,,,0.0,100.0,I_RUSCOMP=0.70; I_MARKET=0.52; I_FEAS=0.41,I_FIN=0.15; I_HRSTRAT=0.29; I_PROGRAM=0.32
