iso3,country,eligible,recommendation_category,recommended_program_profile,PRIORITY,program_profile,program_profile_score
BRA,Brazil,True,A_open_priority,digital_finance_business_informatics,73.02874452478801,diplo_analytic,0.4411029097198089
SLV,El Salvador,True,C_watchlist,digital_finance_business_informatics,47.60189895242998,diplo_analytic,0.4344519918956536
NAM,Namibia,True,C_watchlist,energy_logistics,49.236258565932964,diplo_analytic,0.43333791562946594
PHL,Philippines,True,A_open_priority,digital_finance_business_informatics,69.0313710650312,diplo_analytic,0.430623591707961
JAM,Jamaica,True,C_watchlist,digital_finance_business_informatics,43.302374269778326,diplo_analytic,0.4292356803984377
MAR,Morocco,True,C_watchlist,digital_finance_business_informatics,54.71552027982817,diplo_analytic,0.4256674635438982
BIH,Bosnia and Herzegovina,True,C_watchlist,digital_finance_business_informatics,46.839543817661145,diplo_analytic,0.421037053004802
COL,Colombia,True,C_watchlist,digital_finance_business_informatics,55.307013275857685,diplo_analytic,0.4209650406781676
ECU,Ecuador,True,C_watchlist,digital_finance_business_informatics,46.96174998052698,diplo_analytic,0.41872041584878605
BLZ,Belize,True,C_watchlist,digital_finance_business_informatics,41.46611828128851,diplo_analytic,0.41848552799914324
PER,Peru,True,C_watchlist,digital_finance_business_informatics,54.806961566652056,diplo_analytic,0.4172847575544811
MEX,Mexico,True,A_open_priority,digital_finance_business_informatics,70.8022227881451,diplo_analytic,0.41375646211652073
TTO,Trinidad and Tobago,True,C_watchlist,digital_finance_business_informatics,43.723726332612,diplo_analytic,0.4129151248676845
DMA,Dominica,True,C_watchlist,digital_finance_business_informatics,33.897585834780976,diplo_analytic,0.40832673981393525
ZAF,South Africa,True,C_watchlist,digital_finance_business_informatics,51.60149216781926,diplo_analytic,0.4053530243377801
TLS,Timor-Leste,True,C_watchlist,diplomatic_analytic,37.31053747414228,diplo_analytic,0.4012308943588184
BTN,Bhutan,True,C_watchlist,digital_finance_business_informatics,42.60060879523681,diplo_analytic,0.3911610876243805
KGZ,Kyrgyz Republic,True,B_strategic_with_subsidy,energy_logistics,53.505499708726475,diplo_analytic,0.3886498928098448
IDN,Indonesia,True,A_open_priority,digital_finance_business_informatics,71.37852896112831,diplo_analytic,0.3672125449672645
SLB,Solomon Islands,True,C_watchlist,energy_logistics,36.85282157893492,diplo_analytic,0.36195681593113566
IND,India,True,A_open_priority,digital_finance_business_informatics,71.20497466817474,diplo_analytic,0.3567685968764032
AZE,Azerbaijan,True,C_watchlist,digital_finance_business_informatics,50.23385427133902,diplo_analytic,0.35343903103909147
STP,São Tomé and Principe,True,C_watchlist,digital_finance_business_informatics,34.88207071631184,diplo_analytic,0.35263892788652734
PRY,Paraguay,True,C_watchlist,digital_finance_business_informatics,50.26966076855217,diplo_analytic,0.3488644420052529
IRN,"Iran, Islamic Rep.",True,C_watchlist,digital_finance_business_informatics,53.971747168417394,diplo_analytic,0.3287556573179294
DZA,Algeria,True,C_watchlist,digital_finance_business_informatics,52.559343549696514,diplo_analytic,0.3247562110575458
LBY,Libya,True,C_watchlist,energy_logistics,44.04255376733484,diplo_analytic,0.3129937011442545
LSO,Lesotho,True,C_watchlist,energy_logistics,39.05631361458721,diplo_analytic,0.3109530097338055
LKA,Sri Lanka,True,C_watchlist,digital_finance_business_informatics,46.64124794581401,diplo_analytic,0.3099186580631679
VUT,Vanuatu,True,D_not_recommended,economic_legal,29.43103665089214,diplo_analytic,0.30799838861546813
EGY,"Egypt, Arab Rep.",True,C_watchlist,digital_finance_business_informatics,56.618254902616336,diplo_analytic,0.30686016721755627
SUR,Suriname,True,C_watchlist,digital_finance_business_informatics,36.37455052046867,diplo_analytic,0.30464323397424065
KHM,Cambodia,True,C_watchlist,energy_logistics,51.351541779926926,diplo_analytic,0.3045488890845261
HND,Honduras,True,C_watchlist,digital_finance_business_informatics,44.847385513116016,diplo_analytic,0.30250963946369047
GTM,Guatemala,True,C_watchlist,digital_finance_business_informatics,47.54517662452329,diplo_analytic,0.3018015603814399
LBN,Lebanon,True,C_watchlist,digital_finance_business_informatics,42.22320638118972,diplo_analytic,0.2904569955899934
SEN,Senegal,True,C_watchlist,energy_logistics,47.20747192424508,diplo_analytic,0.28783842707201424
RWA,Rwanda,True,C_watchlist,energy_logistics,45.102419272730444,diplo_analytic,0.27704610566341786
SWZ,Eswatini,True,C_watchlist,energy_logistics,38.32919054130817,diplo_analytic,0.274762629394985
GHA,Ghana,True,C_watchlist,energy_logistics,49.46182316886063,diplo_analytic,0.27453496199942434
PNG,Papua New Guinea,True,C_watchlist,energy_logistics,38.01992753087212,diplo_analytic,0.26278713818649113
NPL,Nepal,True,C_watchlist,digital_finance_business_informatics,42.945670931738036,diplo_analytic,0.2562185949178756
KEN,Kenya,True,C_watchlist,digital_finance_business_informatics,43.38365528520892,diplo_analytic,0.25541206938124517
ZMB,Zambia,True,C_watchlist,energy_logistics,39.862922778194324,diplo_analytic,0.255092218252945
NIC,Nicaragua,True,C_watchlist,energy_logistics,44.417510979559,diplo_analytic,0.25488401112044107
BOL,Bolivia,True,C_watchlist,digital_finance_business_informatics,42.90567282029563,diplo_analytic,0.2499107760269549
CIV,Côte d'Ivoire,True,C_watchlist,energy_logistics,46.72998380859494,diplo_analytic,0.24822367439098497
VEN,"Venezuela, RB",True,C_watchlist,digital_finance_business_informatics,48.92530160508401,diplo_analytic,0.24307064436868364
BGD,Bangladesh,True,C_watchlist,digital_finance_business_informatics,47.79421397352352,diplo_analytic,0.24065086561096405
PRK,"Korea, Dem. People's Rep.",True,C_watchlist,energy_logistics,40.249158239424965,diplo_analytic,0.23219228158962713
GMB,"Gambia, The",True,C_watchlist,digital_finance_business_informatics,38.74328416687975,diplo_analytic,0.22492798757638907
BEN,Benin,True,C_watchlist,energy_logistics,43.6556746787181,diplo_analytic,0.21903485671451522
MRT,Mauritania,True,C_watchlist,energy_logistics,44.007475644531205,diplo_analytic,0.21827759983704556
GAB,Gabon,True,C_watchlist,energy_logistics,42.790002606972784,diplo_analytic,0.216770459233321
LAO,Lao PDR,True,C_watchlist,digital_finance_business_informatics,43.12642122866685,diplo_analytic,0.2136136524123482
TGO,Togo,True,C_watchlist,energy_logistics,41.16434377996585,diplo_analytic,0.2090227586663389
TJK,Tajikistan,True,C_watchlist,energy_logistics,44.825614594946614,diplo_analytic,0.20197037426788844
COG,"Congo, Rep.",True,C_watchlist,energy_logistics,41.00779474375392,diplo_analytic,0.19374854267293493
PAK,Pakistan,True,C_watchlist,digital_finance_business_informatics,43.72103026464743,diplo_analytic,0.1887783803350121
NGA,Nigeria,True,C_watchlist,digital_finance_business_informatics,45.190703553574984,diplo_analytic,0.18795917309347046
GNQ,Equatorial Guinea,True,C_watchlist,digital_finance_business_informatics,36.07833168481788,diplo_analytic,0.1826165834559875
GIN,Guinea,True,C_watchlist,energy_logistics,41.799254459506,diplo_analytic,0.18165115566858586
TKM,Turkmenistan,True,C_watchlist,energy_logistics,39.889619223961944,diplo_analytic,0.1814426136660327
CMR,Cameroon,True,C_watchlist,digital_finance_business_informatics,40.351353809971485,diplo_analytic,0.18086978812816976
IRQ,Iraq,True,C_watchlist,digital_finance_business_informatics,40.726738325153214,diplo_analytic,0.1745451506921745
MOZ,Mozambique,True,C_watchlist,energy_logistics,36.42827000085332,diplo_analytic,0.16316206743172884
MMR,Myanmar,True,C_watchlist,energy_logistics,34.226587140850995,diplo_analytic,0.1631056522611177
TZA,Tanzania,True,C_watchlist,energy_logistics,41.531468415322806,diplo_analytic,0.16019411909886386
SOM,"Somalia, Fed. Rep.",True,C_watchlist,energy_logistics,34.668864681984545,diplo_analytic,0.15925793996786458
COM,Comoros,True,C_watchlist,digital_finance_business_informatics,30.97527591253155,diplo_analytic,0.15306260833125815
MWI,Malawi,True,D_not_recommended,energy_logistics,29.454257644979226,diplo_analytic,0.15025808307822874
BFA,Burkina Faso,True,C_watchlist,energy_logistics,36.89925798862305,diplo_analytic,0.149553815328358
ETH,Ethiopia,True,C_watchlist,energy_logistics,39.60032028440882,diplo_analytic,0.14805738578660452
ZWE,Zimbabwe,True,C_watchlist,digital_finance_business_informatics,35.303555018376166,diplo_analytic,0.14328307202245247
NER,Niger,True,C_watchlist,energy_logistics,37.417087250896316,diplo_analytic,0.14087658783918475
UGA,Uganda,True,C_watchlist,energy_logistics,38.693290404779965,diplo_analytic,0.14077382002770525
MDG,Madagascar,True,C_watchlist,energy_logistics,35.03199427120714,diplo_analytic,0.13283460124473512
AGO,Angola,True,C_watchlist,energy_logistics,43.16055283663719,diplo_analytic,0.13079270525013287
SSD,South Sudan,True,D_not_recommended,economic_legal,25.452158339557958,diplo_analytic,0.12981449250896346
SYR,Syrian Arab Republic,True,C_watchlist,digital_finance_business_informatics,32.08816227829102,diplo_analytic,0.12696502152510838
COD,"Congo, Dem. Rep.",True,C_watchlist,energy_logistics,38.71033337278833,diplo_analytic,0.12113204877708887
LBR,Liberia,True,C_watchlist,energy_logistics,33.08588126049006,diplo_analytic,0.1055056017977537
SDN,Sudan,True,D_not_recommended,digital_finance_business_informatics,25.23691264207015,diplo_analytic,0.09973263898667648
BDI,Burundi,True,C_watchlist,energy_logistics,31.917397798870084,diplo_analytic,0.09682192685808229
HTI,Haiti,True,D_not_recommended,digital_finance_business_informatics,23.236249315141873,diplo_analytic,0.09546710110591337
SLE,Sierra Leone,True,C_watchlist,energy_logistics,31.177824593197016,diplo_analytic,0.09056883831007836
AFG,Afghanistan,True,C_watchlist,energy_logistics,30.616816374833117,diplo_analytic,0.08837982849396582
MLI,Mali,True,C_watchlist,energy_logistics,35.78657558885152,diplo_analytic,0.07787915681873409
ERI,Eritrea,True,C_watchlist,energy_logistics,31.123532586026492,diplo_analytic,0.05790977076161689
YEM,"Yemen, Rep.",True,C_watchlist,energy_logistics,31.17985456108278,diplo_analytic,0.048926393758546814
TCD,Chad,True,C_watchlist,energy_logistics,31.01305221161236,diplo_analytic,0.039715415717303505
CAF,Central African Republic,True,D_not_recommended,energy_logistics,22.07106913452306,diplo_analytic,0.030067846447895164
GNB,Guinea-Bissau,True,D_not_recommended,energy_logistics,26.73577502222319,diplo_analytic,0.024794544001248905
HKG,"Hong Kong SAR, China",False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.9779188488381757
SGP,Singapore,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.970405363207882
CYP,Cyprus,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.8958667701048761
NLD,Netherlands,False,D_excluded,economic_legal,0.0,diplo_analytic,0.891253431620438
MAC,"Macao SAR, China",False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.8740056094201782
IRL,Ireland,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8642868634553297
MLT,Malta,False,D_excluded,energy_logistics,0.0,diplo_analytic,0.8590457496732613
BEL,Belgium,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8469140137520668
CHE,Switzerland,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8411728625419675
MCO,Monaco,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.839554523142762
DNK,Denmark,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8132502423781552
AUT,Austria,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.8116173542396621
LUX,Luxembourg,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8099854317546418
SWE,Sweden,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.8051131026018336
AND,Andorra,False,D_excluded,economic_legal,0.0,diplo_analytic,0.8017772013990455
FIN,Finland,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7928816187332965
EST,Estonia,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7867843971397945
LTU,Lithuania,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7756323700057512
SMR,San Marino,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7720758623031996
SVN,Slovenia,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.763156907261416
LVA,Latvia,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7593557159108864
AUS,Australia,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7588391339715497
ISL,Iceland,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7553848994622887
IMN,Isle of Man,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.751007362415522
GBR,United Kingdom,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7423650507047871
KOR,"Korea, Rep.",False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7422395680393014
NOR,Norway,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7386044401096326
USA,United States,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.7279007730396575
NZL,New Zealand,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.7253863435519454
CAN,Canada,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7246067181880003
DEU,Germany,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7236964859547079
ESP,Spain,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.720662919707534
CZE,Czechia,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7183331930630189
PRT,Portugal,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.714352799317581
GRL,Greenland,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7107461481422894
FRA,France,False,D_excluded,economic_legal,0.0,diplo_analytic,0.7059644959198267
ABW,Aruba,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6999745865353088
JPN,Japan,False,D_excluded,economic_legal,0.0,diplo_analytic,0.6938466440879627
GRC,Greece,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.6897277918128321
VIR,Virgin Islands (US),False,D_excluded,economic_legal,0.0,diplo_analytic,0.6734626608937736
GIB,Gibraltar,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6715577461310581
SVK,Slovak Republic,False,D_excluded,economic_legal,0.0,diplo_analytic,0.6698402345820298
CYM,Cayman Islands,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6686779960485739
LIE,Liechtenstein,False,D_excluded,economic_legal,0.0,diplo_analytic,0.6682098911124349
HRV,Croatia,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6662334212252943
HUN,Hungary,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6486590247537197
POL,Poland,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.646588395548225
FRO,Faroe Islands,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6345461699982214
ITA,Italy,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6185103628225064
BGR,Bulgaria,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.6098486997550511
BMU,Bermuda,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5879883024894031
ASM,American Samoa,False,D_excluded,economic_legal,0.0,diplo_analytic,0.5706631561705643
PRI,Puerto Rico (US),False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5689517190706332
CUW,Curaçao,False,D_excluded,energy_logistics,0.0,diplo_analytic,0.5643834380785621
MNE,Montenegro,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5614109617238691
ROU,Romania,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5468444258955747
MKD,North Macedonia,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5400249134993331
GUM,Guam,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5385515922351951
MNP,Northern Mariana Islands,False,D_excluded,energy_logistics,0.0,diplo_analytic,0.5251654856946077
ALB,Albania,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5224577159313859
UKR,Ukraine,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5185251848232948
BHS,"Bahamas, The",False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5123910395258641
XKX,Kosovo,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.5064170046910913
NCL,New Caledonia,False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.48842760392324414
PYF,French Polynesia,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.48468825982484454
TCA,Turks and Caicos Islands,False,D_excluded,economic_legal,0.0,diplo_analytic,0.4771324904352209
FSM,"Micronesia, Fed. Sts.",False,D_excluded,diplomatic_analytic,0.0,diplo_analytic,0.467766308287407
SXM,Sint Maarten (Dutch part),False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.4645677232287363
MAF,St. Martin (French part),False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.43947563678626245
KAZ,Kazakhstan,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.43736492304498703
VGB,British Virgin Islands,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.4299105176758265
RUS,Russian Federation,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.3750169076073405
PSE,West Bank and Gaza,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.3529275977468888
UZB,Uzbekistan,False,D_excluded,digital_finance_business_informatics,0.0,diplo_analytic,0.33287737254583044
ARE,United Arab Emirates,True,B_strategic_with_subsidy,energy_logistics,63.506106745664795,econ_legal,0.793380405985645
CHI,Channel Islands,True,B_strategic_with_subsidy,digital_finance_business_informatics,47.06173809381484,econ_legal,0.7440257621492605
SYC,Seychelles,True,C_watchlist,energy_logistics,43.17561958370638,econ_legal,0.7300778855645215
MUS,Mauritius,True,B_strategic_with_subsidy,economic_legal,51.50101467494254,econ_legal,0.7210142935061333
BHR,Bahrain,True,B_strategic_with_subsidy,digital_finance_business_informatics,52.65419429932447,econ_legal,0.7094178151904993
ISR,Israel,True,C_watchlist,economic_legal,51.57071280677754,econ_legal,0.669317583763911
ATG,Antigua and Barbuda,True,C_watchlist,digital_finance_business_informatics,38.677065581463324,econ_legal,0.6607795193742892
PLW,Palau,True,C_watchlist,diplomatic_analytic,38.38639633987301,econ_legal,0.6591658721702729
LCA,St. Lucia,True,C_watchlist,digital_finance_business_informatics,38.45721814427345,econ_legal,0.6319141632764691
MYS,Malaysia,True,B_strategic_with_subsidy,digital_finance_business_informatics,64.94181309762479,econ_legal,0.6310351805141878
MDV,Maldives,True,B_strategic_with_subsidy,digital_finance_business_informatics,48.372777246174806,econ_legal,0.6310100793781126
BRN,Brunei Darussalam,True,B_strategic_with_subsidy,digital_finance_business_informatics,48.06562679118636,econ_legal,0.6246512907093391
BRB,Barbados,True,C_watchlist,digital_finance_business_informatics,39.78110075570262,econ_legal,0.6191306893720286
QAT,Qatar,True,B_strategic_with_subsidy,digital_finance_business_informatics,47.50999221070786,econ_legal,0.6188656221964999
GEO,Georgia,True,B_strategic_with_subsidy,digital_finance_business_informatics,58.64935681598443,econ_legal,0.6017820870661431
KNA,St. Kitts and Nevis,True,C_watchlist,diplomatic_analytic,39.99052269140107,econ_legal,0.5949811135910256
ARM,Armenia,True,B_strategic_with_subsidy,energy_logistics,53.626395578505836,econ_legal,0.5933613330837312
THA,Thailand,True,B_strategic_with_subsidy,digital_finance_business_informatics,67.02326061545864,econ_legal,0.5880162963394429
CRI,Costa Rica,True,B_strategic_with_subsidy,digital_finance_business_informatics,54.05105591864087,econ_legal,0.5870450432857287
URY,Uruguay,True,C_watchlist,digital_finance_business_informatics,51.95960939558758,econ_legal,0.5750271054215315
NRU,Nauru,True,C_watchlist,energy_logistics,38.27228355763461,econ_legal,0.573440556331596
KWT,Kuwait,True,C_watchlist,digital_finance_business_informatics,47.91068954833261,econ_legal,0.572805525069912
PAN,Panama,True,C_watchlist,digital_finance_business_informatics,51.29520341880863,econ_legal,0.567845600497929
GUY,Guyana,True,B_strategic_with_subsidy,energy_logistics,48.56298070361997,econ_legal,0.5588369005293896
VCT,St. Vincent and the Grenadines,True,C_watchlist,digital_finance_business_informatics,41.324556695825734,econ_legal,0.5577219999473046
DJI,Djibouti,True,C_watchlist,energy_logistics,44.75150391396487,econ_legal,0.5554859375124632
GRD,Grenada,True,C_watchlist,diplomatic_analytic,45.2972599093107,econ_legal,0.5520640341142965
OMN,Oman,True,C_watchlist,digital_finance_business_informatics,52.80355883032395,econ_legal,0.5513638206161292
SRB,Serbia,True,B_strategic_with_subsidy,digital_finance_business_informatics,53.34383515270294,econ_legal,0.5462472873604773
CHL,Chile,True,C_watchlist,diplomatic_analytic,61.65425234476375,econ_legal,0.5461190825659953
CPV,Cabo Verde,True,B_strategic_with_subsidy,digital_finance_business_informatics,46.97976426227924,econ_legal,0.5433646742315152
MHL,Marshall Islands,True,C_watchlist,diplomatic_analytic,32.47935637333317,econ_legal,0.5325397715230084
CUB,Cuba,True,C_watchlist,digital_finance_business_informatics,49.53467590314424,econ_legal,0.5302230603317367
BWA,Botswana,True,C_watchlist,economic_legal,46.71814811738386,econ_legal,0.529843516679592
DMA,Dominica,True,C_watchlist,digital_finance_business_informatics,33.897585834780976,econ_legal,0.508426649423301
WSM,Samoa,True,C_watchlist,diplomatic_analytic,39.92578551007817,econ_legal,0.5046923502433557
SAU,Saudi Arabia,True,A_open_priority,digital_finance_business_informatics,73.39919974824426,econ_legal,0.4987242174521772
MDA,Moldova,True,C_watchlist,diplomatic_analytic,47.6234291835142,econ_legal,0.4943545755282836
JOR,Jordan,True,C_watchlist,digital_finance_business_informatics,53.46718285438573,econ_legal,0.49188584667583746
TTO,Trinidad and Tobago,True,C_watchlist,digital_finance_business_informatics,43.723726332612,econ_legal,0.4860580733240554
VNM,Viet Nam,True,neutral_in_preparation,digital_finance_business_informatics,80.38224626694874,econ_legal,0.4789220785758553
NAM,Namibia,True,C_watchlist,energy_logistics,49.236258565932964,econ_legal,0.4736969049751977
TUN,Tunisia,True,C_watchlist,digital_finance_business_informatics,50.026399199788486,econ_legal,0.4685487869207522
TUV,Tuvalu,True,C_watchlist,energy_logistics,34.2399182372718,econ_legal,0.468258809853416
FJI,Fiji,True,C_watchlist,diplomatic_analytic,49.426088512058776,econ_legal,0.46741915875822443
BIH,Bosnia and Herzegovina,True,C_watchlist,digital_finance_business_informatics,46.839543817661145,econ_legal,0.4641741250007679
KIR,Kiribati,True,C_watchlist,digital_finance_business_informatics,39.482289945583105,econ_legal,0.46179956286022933
DOM,Dominican Republic,True,C_watchlist,digital_finance_business_informatics,56.35290616731421,econ_legal,0.4573439836951214
BLZ,Belize,True,C_watchlist,digital_finance_business_informatics,41.46611828128851,econ_legal,0.45557161779563077
MNG,Mongolia,True,B_strategic_with_subsidy,energy_logistics,55.37927627117115,econ_legal,0.45426100144938053
ZAF,South Africa,True,C_watchlist,digital_finance_business_informatics,51.60149216781926,econ_legal,0.44205143291771526
JAM,Jamaica,True,C_watchlist,digital_finance_business_informatics,43.302374269778326,econ_legal,0.441323558238551
BTN,Bhutan,True,C_watchlist,digital_finance_business_informatics,42.60060879523681,econ_legal,0.4402058302836045
TUR,Türkiye,True,A_open_priority,digital_finance_business_informatics,75.69950238081866,econ_legal,0.43427885734866356
SLV,El Salvador,True,C_watchlist,digital_finance_business_informatics,47.60189895242998,econ_legal,0.42752999074050996
PHL,Philippines,True,A_open_priority,digital_finance_business_informatics,69.0313710650312,econ_legal,0.4269975819619459
MEX,Mexico,True,A_open_priority,digital_finance_business_informatics,70.8022227881451,econ_legal,0.4228264231461593
SUR,Suriname,True,C_watchlist,digital_finance_business_informatics,36.37455052046867,econ_legal,0.4064731936127829
MAR,Morocco,True,C_watchlist,digital_finance_business_informatics,54.71552027982817,econ_legal,0.402613949632607
TLS,Timor-Leste,True,C_watchlist,diplomatic_analytic,37.31053747414228,econ_legal,0.3975805584998281
CHN,China,True,A_open_priority,digital_finance_business_informatics,76.21954369266368,econ_legal,0.3953139753244509
STP,São Tomé and Principe,True,C_watchlist,digital_finance_business_informatics,34.88207071631184,econ_legal,0.39400972228557013
BLR,Belarus,True,B_strategic_with_subsidy,digital_finance_business_informatics,51.29352516091667,econ_legal,0.3898746629698579
COL,Colombia,True,C_watchlist,digital_finance_business_informatics,55.307013275857685,econ_legal,0.389187646763694
BRA,Brazil,True,A_open_priority,digital_finance_business_informatics,73.02874452478801,econ_legal,0.38336647589657835
PRY,Paraguay,True,C_watchlist,digital_finance_business_informatics,50.26966076855217,econ_legal,0.3719027243277321
TON,Tonga,True,C_watchlist,diplomatic_analytic,35.88498708341969,econ_legal,0.3693688216392194
PER,Peru,True,C_watchlist,digital_finance_business_informatics,54.806961566652056,econ_legal,0.3681836583810984
SWZ,Eswatini,True,C_watchlist,energy_logistics,38.32919054130817,econ_legal,0.36739548414616574
AZE,Azerbaijan,True,C_watchlist,digital_finance_business_informatics,50.23385427133902,econ_legal,0.36403875821398596
LKA,Sri Lanka,True,C_watchlist,digital_finance_business_informatics,46.64124794581401,econ_legal,0.3610027700510941
ARG,Argentina,True,A_open_priority,diplomatic_analytic,64.40593805490838,econ_legal,0.35788597666345373
KGZ,Kyrgyz Republic,True,B_strategic_with_subsidy,energy_logistics,53.505499708726475,econ_legal,0.3522293912859342
GTM,Guatemala,True,C_watchlist,digital_finance_business_informatics,47.54517662452329,econ_legal,0.3483073686841829
VUT,Vanuatu,True,D_not_recommended,economic_legal,29.43103665089214,econ_legal,0.33830437255421203
HND,Honduras,True,C_watchlist,digital_finance_business_informatics,44.847385513116016,econ_legal,0.33654424966546415
IND,India,True,A_open_priority,digital_finance_business_informatics,71.20497466817474,econ_legal,0.33476691233992334
IDN,Indonesia,True,A_open_priority,digital_finance_business_informatics,71.37852896112831,econ_legal,0.3291049607346231
ECU,Ecuador,True,C_watchlist,digital_finance_business_informatics,46.96174998052698,econ_legal,0.32683221586743366
LSO,Lesotho,True,C_watchlist,energy_logistics,39.05631361458721,econ_legal,0.32342093051263376
PRK,"Korea, Dem. People's Rep.",True,C_watchlist,energy_logistics,40.249158239424965,econ_legal,0.3191664799966621
KHM,Cambodia,True,C_watchlist,energy_logistics,51.351541779926926,econ_legal,0.314695709463807
EGY,"Egypt, Arab Rep.",True,C_watchlist,digital_finance_business_informatics,56.618254902616336,econ_legal,0.31028747244187194
RWA,Rwanda,True,C_watchlist,energy_logistics,45.102419272730444,econ_legal,0.3027034234585237
PNG,Papua New Guinea,True,C_watchlist,energy_logistics,38.01992753087212,econ_legal,0.30086337355602283
GAB,Gabon,True,C_watchlist,energy_logistics,42.790002606972784,econ_legal,0.3001873501444937
CIV,Côte d'Ivoire,True,C_watchlist,energy_logistics,46.72998380859494,econ_legal,0.29943459813462653
KEN,Kenya,True,C_watchlist,digital_finance_business_informatics,43.38365528520892,econ_legal,0.285374396219849
GHA,Ghana,True,C_watchlist,energy_logistics,49.46182316886063,econ_legal,0.2844789152630813
ZMB,Zambia,True,C_watchlist,energy_logistics,39.862922778194324,econ_legal,0.2829752484593965
SEN,Senegal,True,C_watchlist,energy_logistics,47.20747192424508,econ_legal,0.2760146766917058
LBN,Lebanon,True,C_watchlist,digital_finance_business_informatics,42.22320638118972,econ_legal,0.27515178883008484
NIC,Nicaragua,True,C_watchlist,energy_logistics,44.417510979559,econ_legal,0.2675094535566602
SLB,Solomon Islands,True,C_watchlist,energy_logistics,36.85282157893492,econ_legal,0.26723744810355476
NPL,Nepal,True,C_watchlist,digital_finance_business_informatics,42.945670931738036,econ_legal,0.25493159807235727
DZA,Algeria,True,C_watchlist,digital_finance_business_informatics,52.559343549696514,econ_legal,0.25453299680385094
MRT,Mauritania,True,C_watchlist,energy_logistics,44.007475644531205,econ_legal,0.2516817880256818
IRN,"Iran, Islamic Rep.",True,C_watchlist,digital_finance_business_informatics,53.971747168417394,econ_legal,0.24648162930201045
